Province,City_District,Region_Type,Industry_Type,User_Type,Age_Group,Gender,Year_Month,User_Count,Transaction_Count,Transaction_Amount
Jeju-do,Jeju-si,Urban,Food_Beverage,Jeju_Resident,50s,M,2017-05,28898,66743,2394453566
Jeju-do,Jeju-si,Urban,Food_Beverage,Jeju_Resident,40s,F,2017-05,30883,75132,1847073049
Jeju-do,Jeju-si,Urban,Food_Beverage,Jeju_Resident,40s,M,2017-05,37766,89131,2965380289
Jeju-do,Jeju-si,Urban,Food_Beverage,Jeju_Resident,30s,F,2017-05,28494,66341,1414033946
Jeju-do,Jeju-si,Urban,Food_Beverage,Jeju_Resident,30s,M,2017-05,32915,77732,2086317696
Jeju-do,Jeju-si,Urban,Food_Beverage,Jeju_Resident,20s,F,2017-05,24738,66121,1128467174
Jeju-do,Jeju-si,Urban,Food_Beverage,Jeju_Resident,20s,M,2017-05,20586,52189,1104550387
Jeju-do,Jeju-si,Urban,Food_Beverage,Jeju_Resident,Below_20,F,2017-05,1395,3085,36111070
Jeju-do,Jeju-si,Urban,Food_Beverage,Jeju_Resident,Below_20,M,2017-05,1203,2781,40073750
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,60s_and_above,F,2017-05,4215,5594,240085958
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,60s_and_above,M,2017-05,7595,10996,518304807
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,50s,F,2017-05,9775,13367,533859319
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,50s,M,2017-05,16630,25908,1112208471
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,40s,F,2017-05,13303,19272,622876130
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,40s,M,2017-05,21707,33780,1186061545
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,30s,F,2017-05,21238,29800,750362437
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,30s,M,2017-05,25537,38119,1037753126
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,20s,F,2017-05,17555,26331,510807072
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,20s,M,2017-05,12732,20836,447276646
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,Below_20,F,2017-05,348,484,4804520
Jeju-do,Jeju-si,Urban,Food_Beverage,Domestic_Tourist,Below_20,M,2017-05,436,572,6716420
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,60s_and_above,F,2017-05,170,238,84384060
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,60s_and_above,M,2017-05,353,522,115942899
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,50s,F,2017-05,323,460,110157991
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,50s,M,2017-05,768,1052,199341365
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,40s,F,2017-05,479,629,104258657
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,40s,M,2017-05,961,1327,129435179
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,30s,F,2017-05,413,526,63668003
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,30s,M,2017-05,805,1057,95403270
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,20s,F,2017-05,462,602,35470260
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,20s,M,2017-05,729,1012,54414493
Jeju-do,Jeju-si,Urban,Accommodation,Jeju_Resident,Below_20,M,2017-05,5,7,3181000
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,60s_and_above,F,2017-05,287,392,42605380
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,60s_and_above,M,2017-05,613,829,98871680
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,50s,F,2017-05,663,878,100559373
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,50s,M,2017-05,1616,2256,358453700
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,40s,F,2017-05,942,1226,155388972
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,40s,M,2017-05,1998,2655,277670492
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,30s,F,2017-05,1249,1529,157791341
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,30s,M,2017-05,1838,2307,197694811
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,20s,F,2017-05,831,982,74890247
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,20s,M,2017-05,756,893,62826538
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,Below_20,F,2017-05,9,10,384350
Jeju-do,Jeju-si,Urban,Accommodation,Domestic_Tourist,Below_20,M,2017-05,31,33,811150
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,60s_and_above,F,2017-05,10367,30911,1037427027
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,60s_and_above,M,2017-05,14022,42806,1232347764
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,50s,F,2017-05,21626,71692,2094225138
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,50s,M,2017-05,26679,89506,2078835259
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,40s,F,2017-05,29868,104592,2613126824
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,40s,M,2017-05,38011,134243,2729791844
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,30s,F,2017-05,26543,83433,1774423288
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,30s,M,2017-05,34738,121848,1832694322
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,20s,F,2017-05,22372,73520,829731509
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,20s,M,2017-05,24191,92098,814416165
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,Below_20,F,2017-05,1495,4026,25073301
Jeju-do,Jeju-si,Urban,Shopping,Jeju_Resident,Below_20,M,2017-05,1687,5921,27964840
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,60s_and_above,F,2017-05,5825,10578,541608664
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,60s_and_above,M,2017-05,8823,17168,812462161
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,50s,F,2017-05,12293,22681,1055388796
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,50s,M,2017-05,20128,42162,1630097968
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,40s,F,2017-05,15012,29612,1256132836
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,40s,M,2017-05,26547,57362,1803572806
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,30s,F,2017-05,21160,38955,1440232293
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,30s,M,2017-05,28631,58926,1653755545
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,20s,F,2017-05,17286,33366,870016835
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,20s,M,2017-05,15423,36635,622390133
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,Below_20,F,2017-05,925,1518,33499560
Jeju-do,Jeju-si,Urban,Shopping,Domestic_Tourist,Below_20,M,2017-05,769,1135,13457780
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,60s_and_above,F,2017-05,6096,9646,922746945
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,60s_and_above,M,2017-05,5542,8261,818597226
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,50s,F,2017-05,11192,18386,1681653857
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,50s,M,2017-05,9320,14326,1253649113
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,40s,F,2017-05,14538,25005,1721759646
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,40s,M,2017-05,10883,17069,1346359532
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,30s,F,2017-05,11039,18482,1038128404
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,30s,M,2017-05,8049,12246,801238054
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,20s,F,2017-05,9320,16250,585225020
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,20s,M,2017-05,4641,6781,339993834
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,Below_20,F,2017-05,775,1347,33219680
Jeju-do,Jeju-si,Urban,Retail,Jeju_Resident,Below_20,M,2017-05,312,423,18398720
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,60s_and_above,F,2017-05,3471,4217,277998350
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,60s_and_above,M,2017-05,3667,4458,292654840
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,50s,F,2017-05,6253,7606,414712590
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,50s,M,2017-05,6846,8369,499593712
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,40s,F,2017-05,6657,8382,390780370
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,40s,M,2017-05,7814,9603,471365359
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,30s,F,2017-05,8493,10447,395888930
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,30s,M,2017-05,8347,10083,420590516
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,20s,F,2017-05,7277,9246,267234062
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,20s,M,2017-05,3846,4706,164198440
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,Below_20,F,2017-05,725,904,15995420
Jeju-do,Jeju-si,Urban,Retail,Domestic_Tourist,Below_20,M,2017-05,641,756,14827900
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,60s_and_above,F,2017-05,524,668,34968905
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,60s_and_above,M,2017-05,1186,1754,103154235
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,50s,F,2017-05,1947,2683,131630411
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,50s,M,2017-05,2983,4091,235792599
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,40s,F,2017-05,4818,6864,204199353
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,40s,M,2017-05,4772,6766,290720152
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,30s,F,2017-05,3895,5371,147963531
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,30s,M,2017-05,3489,5046,158373311
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,20s,F,2017-05,4122,5828,119778690
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,20s,M,2017-05,3612,6542,112428197
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,Below_20,F,2017-05,410,578,6331720
Jeju-do,Jeju-si,Urban,Culture_Leisure,Jeju_Resident,Below_20,M,2017-05,430,887,9168255
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,60s_and_above,F,2017-05,174,212,14581252
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,60s_and_above,M,2017-05,464,604,85270244
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,50s,F,2017-05,450,549,32452450
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,50s,M,2017-05,1124,1430,133844738
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,40s,F,2017-05,885,1166,50712164
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,40s,M,2017-05,1416,1871,85542472
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,30s,F,2017-05,969,1167,30281062
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,30s,M,2017-05,1366,1817,47546830
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,20s,F,2017-05,1177,1482,27325998
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,20s,M,2017-05,1177,1706,27923444
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,Below_20,F,2017-05,86,102,1242700
Jeju-do,Jeju-si,Urban,Culture_Leisure,Domestic_Tourist,Below_20,M,2017-05,98,114,862500
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,60s_and_above,F,2017-05,8751,17093,1140544847
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,60s_and_above,M,2017-05,14621,29008,1991322277
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,50s,F,2017-05,14648,28722,1951819362
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,50s,M,2017-05,18763,38235,2867605440
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,40s,F,2017-05,19671,41127,2782014074
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,40s,M,2017-05,22358,47226,3183192669
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,30s,F,2017-05,19562,41633,2822763886
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,30s,M,2017-05,16108,32267,1528490834
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,20s,F,2017-05,9576,16707,728569460
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,20s,M,2017-05,6800,11063,335731510
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,Below_20,F,2017-05,412,610,13877000
Jeju-do,Jeju-si,Urban,Other,Jeju_Resident,Below_20,M,2017-05,403,648,12841490
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,60s_and_above,F,2017-05,1783,2953,160597539
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,60s_and_above,M,2017-05,3349,5634,327865841
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,50s,F,2017-05,4421,7106,369598326
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,50s,M,2017-05,9536,16300,740010686
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,40s,F,2017-05,7450,11752,635540746
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,40s,M,2017-05,18648,30787,1186518096
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,30s,F,2017-05,13344,19769,1154304912
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,30s,M,2017-05,25185,38179,1385373615
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,20s,F,2017-05,11635,15303,979757960
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,20s,M,2017-05,9668,13362,530907263
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,Below_20,F,2017-05,542,584,8867000
Jeju-do,Jeju-si,Urban,Other,Domestic_Tourist,Below_20,M,2017-05,411,450,13820565
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,60s_and_above,F,2017-05,2543,3702,202851086
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,60s_and_above,M,2017-05,6180,9910,576672706
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,50s,F,2017-05,6156,9046,510800242
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,50s,M,2017-05,9793,15565,930549745
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,40s,F,2017-05,7425,10736,528714819
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,40s,M,2017-05,11149,17202,936823800
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,30s,F,2017-05,5561,7619,330865102
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,30s,M,2017-05,8300,12029,558320642
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,20s,F,2017-05,2575,3410,126626855
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,20s,M,2017-05,3495,4885,188650508
Jeju-do,Jeju-si,Urban,Transportation,Jeju_Resident,Below_20,M,2017-05,16,25,600640
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,60s_and_above,F,2017-05,1324,1667,114154362
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,60s_and_above,M,2017-05,2880,3661,295175278
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,50s,F,2017-05,3703,4679,364425636
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,50s,M,2017-05,6904,8854,691164511
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,40s,F,2017-05,5508,7072,601988207
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,40s,M,2017-05,10254,12793,979081590
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,30s,F,2017-05,9185,11365,895156046
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,30s,M,2017-05,12319,15058,1118757793
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,20s,F,2017-05,7011,8568,720566951
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,20s,M,2017-05,5477,6750,498161530
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,Below_20,F,2017-05,16,21,1341500
Jeju-do,Jeju-si,Urban,Transportation,Domestic_Tourist,Below_20,M,2017-05,17,25,415100
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,60s_and_above,F,2017-05,21,26,2645000
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,60s_and_above,M,2017-05,154,260,29584500
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,50s,F,2017-05,91,134,14491000
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,50s,M,2017-05,390,759,109467500
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,40s,F,2017-05,65,103,9954500
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,40s,M,2017-05,368,705,111972500
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,30s,F,2017-05,28,45,4047000
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,30s,M,2017-05,151,252,37510000
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,20s,F,2017-05,31,39,1827000
Jeju-do,Seogwipo-si,Rural,Entertainment,Jeju_Resident,20s,M,2017-05,88,122,9259500
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,60s_and_above,F,2017-05,12,21,2817000
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,60s_and_above,M,2017-05,40,62,6978000
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,50s,F,2017-05,42,61,5709500
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,50s,M,2017-05,174,317,42458500
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,40s,F,2017-05,39,59,4933000
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,40s,M,2017-05,148,240,36506300
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,30s,F,2017-05,62,71,4047000
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,30s,M,2017-05,124,155,10679500
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,20s,F,2017-05,40,59,3127500
Jeju-do,Seogwipo-si,Rural,Entertainment,Domestic_Tourist,20s,M,2017-05,70,91,4495000
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,60s_and_above,F,2017-05,857,1552,59786410
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,60s_and_above,M,2017-05,2111,4451,211089960
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,50s,F,2017-05,2022,3998,151714060
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,50s,M,2017-05,3540,8299,353106136
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,40s,F,2017-05,2786,6271,183522900
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,40s,M,2017-05,4181,9802,350992554
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,30s,F,2017-05,2490,5097,114473965
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,30s,M,2017-05,2929,6347,175607980
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,20s,F,2017-05,1361,2343,46479000
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,20s,M,2017-05,1249,2551,55606270
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,Below_20,F,2017-05,68,149,2819500
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Jeju_Resident,Below_20,M,2017-05,67,140,2069550
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,60s_and_above,F,2017-05,2124,2937,135365330
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,60s_and_above,M,2017-05,3234,4926,243928480
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,50s,F,2017-05,4497,6353,261791307
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,50s,M,2017-05,6110,9779,407889454
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,40s,F,2017-05,6480,9670,333506944
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,40s,M,2017-05,9567,15095,557183040
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,30s,F,2017-05,10749,15950,478888549
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,30s,M,2017-05,11647,17472,519759377
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,20s,F,2017-05,7156,10116,248492730
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,20s,M,2017-05,4595,6855,168569953
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,Below_20,F,2017-05,694,874,12193480
Jeju-do,Seogwipo-si,Rural,Food_Beverage,Domestic_Tourist,Below_20,M,2017-05,460,599,8730070
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,60s_and_above,F,2017-05,14,17,529500
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,60s_and_above,M,2017-05,25,38,6592350
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,50s,F,2017-05,49,58,2347570
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,50s,M,2017-05,79,95,5252950
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,40s,F,2017-05,69,91,5989800
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,40s,M,2017-05,109,157,7703820
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,30s,F,2017-05,70,82,3694210
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,30s,M,2017-05,96,177,7076070
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,20s,F,2017-05,42,49,1350550
Jeju-do,Seogwipo-si,Rural,Accommodation,Jeju_Resident,20s,M,2017-05,58,71,2298300
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,60s_and_above,F,2017-05,241,312,21527412
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,60s_and_above,M,2017-05,303,417,27692450
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,50s,F,2017-05,530,663,39110582
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,50s,M,2017-05,706,875,57513299
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,40s,F,2017-05,808,1052,62593625
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,40s,M,2017-05,1098,1497,98461581
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,30s,F,2017-05,1311,1676,81300408
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,30s,M,2017-05,1272,1575,80107076
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,20s,F,2017-05,1027,1206,29848754
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,20s,M,2017-05,559,627,18201473
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,Below_20,F,2017-05,59,71,558000
Jeju-do,Seogwipo-si,Rural,Accommodation,Domestic_Tourist,Below_20,M,2017-05,47,54,591400
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,60s_and_above,F,2017-05,830,2987,101524060
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,60s_and_above,M,2017-05,1764,5942,199291380
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,50s,F,2017-05,1822,7219,204649090
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,50s,M,2017-05,3143,11315,281714570
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,40s,F,2017-05,2507,9501,210498970
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,40s,M,2017-05,4277,16085,291234615
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,30s,F,2017-05,1881,6458,107581170
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,30s,M,2017-05,3222,10958,156927520
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,20s,F,2017-05,971,2777,33240970
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,20s,M,2017-05,1639,6058,54192580
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,Below_20,F,2017-05,83,379,2134210
Jeju-do,Seogwipo-si,Rural,Shopping,Jeju_Resident,Below_20,M,2017-05,101,437,2029270
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,60s_and_above,F,2017-05,1082,2389,51942230
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,60s_and_above,M,2017-05,1714,3815,71094600
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,50s,F,2017-05,2286,4748,83816895
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,50s,M,2017-05,3933,9232,141793020
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,40s,F,2017-05,3772,7177,113640710
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,40s,M,2017-05,6827,14658,211319658
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,30s,F,2017-05,5613,9500,124484150
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,30s,M,2017-05,8054,15573,186319594
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,20s,F,2017-05,3765,6241,57978900
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,20s,M,2017-05,3905,7878,71064160
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,Below_20,F,2017-05,446,745,4111060
Jeju-do,Seogwipo-si,Rural,Shopping,Domestic_Tourist,Below_20,M,2017-05,643,1054,5286380
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,60s_and_above,F,2017-05,309,525,39124500
Jeju-do,Seogwipo-si,Rural,Retail,Jeju_Resident,60s_and_above,M,2017-05,430,602,39885480
